,spread,MA_5,MA_20,MA_60,MACD,MACDsignal,MACDhist,RSI,EMA_5,EMA_20,EMA_60,time_to_end,midQuote,volume,Stock_Ask_Bid_Price_Depth_Ratio,Stock_Ask_Bid_Total_Volume_Ratio
2020-07-01 11:45:00,-0.0004136556099521,-0.0002479038294161599,-0.00021558986705425549,,,,,45.70252004746836,-0.00031236449301075557,-0.00016875387315655203,,0.37735849056603776,8.270701333290633,1406.7358490566037,1.0,1.228071758094401
2020-07-01 11:50:00,0.000476379315689,-3.843218283349991e-05,-0.0001913546844949821,,,,,53.43651463024551,-4.9449890110837055e-05,-0.00010731261707602326,,0.3584905660377358,8.273012949631264,1496.793388429752,0.9983471074380164,1.0204822955074564
2020-07-01 11:55:00,-9.8116022837047e-05,-5.805538740090931e-05,-0.00020787763824969444,,-0.00010277515616276939,-0.0002076041663915028,0.00010482901022873341,48.62231630316482,-6.567193435290703e-05,-0.00010643675095802552,,0.33962264150943394,8.272816133734624,1541.2884615384614,1.0,0.9305451140697808
2020-07-01 12:05:00,0.0007825207071476,6.15608489926707e-05,-0.00017615172965674444,,-2.110023154421361e-05,-0.00017030337942204496,0.00014920314787783133,55.27412391231194,0.00021705894614726197,-2.177413590034691e-05,,0.3018867924528302,8.274765059601444,1633.702380952381,0.8809523809523809,1.0486021428113208
2020-07-01 12:10:00,1.192184112319694e-05,-0.00012403371519732994,-0.00027551236007913714,,-0.0001271296136188389,-0.00016039033720284993,3.326072358401103e-05,50.159049685906375,-0.00029797194736224015,-0.00017117681084582347,,0.2830188679245283,8.273858854625631,1667.4716981132076,1.0,0.9158536516763962
2020-07-01 12:15:00,-0.0002760778063652,-0.00027452513960816993,-0.0003005576337978021,,-0.00012108900221914515,-0.00015253007020610897,3.144106798696382e-05,48.65904607317518,-0.00029067390036322676,-0.00018116738184766886,,0.2641509433962264,8.273904810694784,1678.1090909090908,1.0,0.9360470061220012
2020-07-01 12:20:00,-0.0007154188159201,-0.0003979856982247805,-0.00032544538594699214,,-0.00015002354388223585,-0.00015202876494133436,2.0052210590985084e-06,46.380424547213956,-0.0004322555388821845,-0.000232048470806948,,0.24528301886792453,8.277850282286412,1797.7764705882353,1.0,1.687928843200412
2020-07-01 12:25:00,-0.0009325072326369,-0.0007409912861816805,-0.0003117451157393522,,-0.00018830098106141366,-0.00015928320816535022,-2.9017772896063445e-05,45.252776868332475,-0.0005990061034670897,-0.00029875882907646724,,0.22641509433962265,8.285632150990757,2153.377142857142,0.9367619047619048,0.98866793337951
2020-07-01 12:30:00,-0.0007358099850591,-0.0005295783997716206,-0.00031655608080327716,,-0.00020045359749403424,-0.00016751728603108703,-3.2936311462947214e-05,46.521492537330715,-0.0006446073973310931,-0.00034038274869386084,,0.20754716981132076,8.287902699234717,2371.9166666666665,1.0,1.7151792775429704
2020-07-01 12:35:00,-0.0018271852892812,-0.0008973998258525,-0.00038210730013232716,,-0.00029475178452313206,-0.00019296418572949602,-0.00010178759879363603,40.86308891471945,-0.0010388000279811286,-0.0004819829906545598,,0.18867924528301888,8.285844991168712,2465.484210526316,1.0,1.6370179416994075
2020-07-01 12:40:00,-0.0016881143304061,-0.0011798071306606801,-0.0004946472042908821,,-0.000354179156165316,-0.00022520717981666002,-0.000128971976348656,41.83394949902845,-0.0012552381287894523,-0.0005968526420594683,,0.16981132075471697,8.285684829496075,2514.3451327433627,1.0,1.5792708186872726
2020-07-01 12:45:00,-0.0018803237353939,-0.0014127881145554401,-0.0005869605524009875,,-0.00041203577701032386,-0.0002625728992553928,-0.00014946287775493108,40.836099288757595,-0.0014635999976576016,-0.0007190879842817952,,0.1509433962264151,8.285620090607457,2585.53164556962,1.0,1.2907349370387045
2020-07-01 12:50:00,-0.0009941321030133,-0.00142511308863072,-0.0006363852648477175,,-0.00038197612435413877,-0.000286453544275142,-9.552258007899678e-05,47.10109607992721,-0.0013071106994428344,-0.0007452826622562241,,0.1320754716981132,8.284630418185536,2627.7090909090907,1.0,1.343564621285494
2020-07-01 12:55:00,-0.0017223227972866,-0.00162241565107622,-0.0006633182955220324,,-0.0004121613963250359,-0.0003115951146851208,-0.00010056628163991512,43.065601793640035,-0.0014455147320574229,-0.0008383341036876885,,0.11320754716981132,8.283451481380112,2683.734939759036,1.0,1.194832310457457
2020-07-01 13:05:00,-0.0024413136292924,-0.00174524131907846,-0.0007536446723861124,,-0.0004884692239685089,-0.0003469699365417984,-0.00014149928742671053,39.46981657664127,-0.0017774476978024152,-0.0009909988204119466,,0.07547169811320754,8.283770171590739,2759.7912087912086,1.0,1.741565996023108
2020-07-01 13:10:00,-0.0018933423137816,-0.00178628691575356,-0.0008197628422139775,,-0.0004989751466801291,-0.00037737097856946453,-0.00012160416811066459,43.3519239451332,-0.0018160792364621434,-0.0010769362959709612,,0.05660377358490566,8.283367791755166,2796.72,1.0,1.5287535562351895
2020-07-01 13:15:00,-0.0018933423137816,-0.0017888906314311001,-0.0009144299579030575,,-0.0005015199562498586,-0.00040220077410554336,-9.93191821443152e-05,43.3519239451332,-0.0018418335955686289,-0.0011546892500481649,,0.03773584905660377,8.283367791755166,2834.9021739130435,1.0,1.76796828526398
2020-07-01 13:20:00,-0.0018465178004589,-0.00195936777092022,-0.0010159778241849876,,-0.0004940631369724812,-0.0004205732466789309,-7.34898902935503e-05,43.70970217648764,-0.0018433949971987192,-0.001220577683420616,,0.018867924528301886,8.282692313940242,2891.0,1.0,1.5464817692117565
2020-07-01 13:25:00,-0.0016678003727044,-0.00194846328600378,-0.0010774016355660026,,-0.00046833388960412,-0.0004301253752639687,-3.820851434015128e-05,45.134030537941044,-0.0017848634557006127,-0.001263170320495262,,0.0,8.282228430582052,2941.9135802469136,1.0,1.563170539007405
2020-07-02 09:05:00,0.0006511380639118,-0.0013299729473629398,-0.0010241619518728076,,-0.0002578519670685948,-0.00039567069362489394,0.00013781872655629912,59.46593081086551,-0.0009728629491631419,-0.001080855236266018,,0.9811320754716981,8.284553177810938,101.81094527363184,0.9769485903814262,1.4166117347943856
2020-07-02 09:10:00,-0.0019851656486515,-0.00164588435355308,-0.0013113871994411001,,-0.0004161261740420624,-0.0004023207342001215,-1.3805439841940899e-05,46.486260276266506,-0.0018454556402590964,-0.00136518500206387,,0.9622641509433962,8.27928806786687,241.51388888888889,0.8509920634920635,1.32205891309631
2020-07-02 09:15:00,-0.0026629785803091,-0.00180917650952312,-0.0014836621638139352,,-0.0004689504722178322,-0.00041564668180366364,-5.3303790414168566e-05,43.97729503622843,-0.002117963286942431,-0.0014887843904681777,,0.9433962264150944,8.279943964152224,312.0952380952381,1.0857142857142856,1.1407439362577056
2020-07-02 09:20:00,-0.0027015313366955,-0.0020159227023213403,-0.0015290950097932403,,-0.000508068299249982,-0.0004341310052929273,-7.393729395705465e-05,43.83238601793257,-0.0023124859701934538,-0.0016042840996326846,,0.9245283018867925,8.279416921314839,387.85057471264366,1.0,0.62236727804399
2020-07-02 09:25:00,-0.0030159808898879,-0.0027493464930812804,-0.0016804901463437951,,-0.00055801051214522,-0.00045890690666338584,-9.910360548183412e-05,42.5994207960714,-0.002546984276758269,-0.001738731412990324,,0.9056603773584906,8.279368297044893,460.7909090909091,1.0,0.6235513569039157
2020-07-02 09:30:00,-0.0027024231908363,-0.0026136159292760607,-0.00180180741556735,,-0.0005657667825844355,-0.00048027888184759576,-8.548790073683975e-05,44.282477251128675,-0.0025987972481176127,-0.0018305115823089885,,0.8867924528301887,8.279653967537044,494.1698113207547,1.0,0.6244262539671053
2020-07-02 09:35:00,-0.0015903097562173,-0.0025346447507892207,-0.0018455519625822103,,-0.00047668054631980466,-0.00047955921474203753,2.878668422232869e-06,49.8940896701635,-0.0022626347508175083,-0.0018076352179193038,,0.8679245283018868,8.278444262290918,606.0872093023256,0.9965116279069768,0.695087488869414
2020-07-02 09:40:00,-0.0022298825495354,-0.002448025544634481,-0.0019104207284271351,-0.0006882941468981154,-0.00045247143251597017,-0.00047414165829682403,2.1670225780853866e-05,46.96459934768691,-0.002251717350390139,-0.0018478492495017892,-0.0006882941468981154,0.8490566037735849,8.27817405512727,712.3047619047619,1.001904761904762,0.8224252499861842
2020-07-02 09:45:00,-0.002694740937251,-0.002446667464745581,-0.00200836727603673,-0.0007494610757850638,-0.0004654305288975043,-0.00047239943241696007,6.96890351945575e-06,44.90105010783204,-0.0023993918793437596,-0.0019285056007159998,-0.0007540792875654231,0.8301886792452831,8.278301283133889,739.4871794871794,1.0,0.6283059203041034
2020-07-02 09:50:00,-0.0024062188472822,-0.002324715056224441,-0.00203731895393678,-0.0007977655877796638,-0.00044726360829979903,-0.00046737226759352787,2.010865929372884e-05,46.47307560519613,-0.00240166753532324,-0.0019740021003889713,-0.0008082477977200715,0.8113207547169812,8.279867877733121,774.9090909090909,1.0,0.8609223357961187
2020-07-02 09:55:00,-0.002466774658016,-0.0022775853496603813,-0.0020762519703172748,-0.0008559657252770471,-0.0004327639077384834,-0.00046045059562251897,2.768668788403556e-05,46.1753011509874,-0.0024233699095541597,-0.002020932820162974,-0.0008626257275658397,0.7924528301886793,8.280837746129798,789.975,1.0,1.0835246230954148
2020-07-02 10:05:00,-0.0031615581187285,-0.002591835022162621,-0.002140313689484005,-0.0009185742284547204,-0.0004718962827089514,-0.00046273973303980544,-9.156549669145939e-06,42.787764874379334,-0.0026694326459456067,-0.0021295638009787383,-0.0009380005600629762,0.7547169811320755,8.280837746129798,838.304347826087,1.0,0.9664326253503198
2020-07-02 10:10:00,-0.0030212220090941,-0.0024639992609319407,-0.00221876317850066,-0.0010100411184822055,-0.0003832668701849763,-0.00042813855050808947,4.487168032311315e-05,44.98029008530569,-0.0024744268837936143,-0.0021399190885572675,-0.001016648027393252,0.7358490566037735,8.280837746129798,855.3703703703703,1.0,0.936325072261286
2020-07-02 10:15:00,-0.0020993505724273,-0.0024026256059609605,-0.0022016650256574044,-0.001032064884672047,-0.0003346955906338399,-0.00040944995853323953,7.475436789939965e-05,49.28891508465649,-0.0023494014466715093,-0.0021360554203544136,-0.0010521464714927289,0.7169811320754716,8.282354355710746,903.8767123287672,1.0,1.2082999457176256
2020-07-02 10:20:00,-0.0022535242175631,-0.00235997551787038,-0.0022196741208464796,-0.001067329338245227,-0.00030512572688655903,-0.00038858511220390344,8.345938531734441e-05,48.603408559510335,-0.0023174423703020398,-0.002147242924850479,-0.001091535905790118,0.6981132075471698,8.283367791755166,922.525,1.0,1.8820572929575576
2020-07-02 10:25:00,-0.0009879147396887,-0.00192524684206242,-0.0021744027421418347,-0.0010813729053095271,-0.00017752093822977384,-0.00034637227740907754,0.0001688513391793037,54.23083220860699,-0.0018742664934309266,-0.002036830716739833,-0.0010881384905081044,0.6792452830188679,8.282426087098756,952.6734693877552,1.0,1.2917579962426549
2020-07-02 10:30:00,-0.0014421413949783,-0.0019608305867503,-0.002154183921867805,-0.001104932466632421,-0.00011175725080690723,-0.00029944927208864347,0.00018769202128173624,52.029028537836695,-0.0017302247939467177,-0.00198019363847683,-0.0010997451431136846,0.660377358490566,8.280555934149913,997.5833333333334,1.0208333333333333,0.8686069159224106
2020-07-02 10:35:00,-0.0017586150683328,-0.00170830919859804,-0.002158724656649225,-0.001137659567362831,-8.420517049183588e-05,-0.000256400451769282,0.0001721952812774461,50.49089154634564,-0.0017396882187420784,-0.0019590909175107316,-0.0011213474357438195,0.6415094339622641,8.28068415508763,1012.2727272727273,1.0,0.8708974138571721
2020-07-02 10:40:00,-0.0013861519433273,-0.00156566947277804,-0.00226058915701118,-0.0011667803253127477,-3.194702157797275e-05,-0.00021150976573102012,0.00017956274415304737,52.278981575351835,-0.0016218427936038188,-0.0019045253009218333,-0.0011300295507465565,0.6226415094339622,8.281787113345171,1039.65,1.0,0.9512408849211744
2020-07-02 10:45:00,-0.001696382413014,-0.0014542411118682202,-0.0021763544771687604,-0.0011949146266047065,-1.538768856829565e-05,-0.00017228535029847523,0.00015689766173017958,50.63850145530836,-0.0016466893334072124,-0.0018847021687401347,-0.0011485984970504072,0.6037735849056604,8.28134900548837,1067.3461538461538,1.0,0.8646129156515774
2020-07-02 10:50:00,-0.0013656340847401,-0.0015297849808785,-0.0021453778989731906,-0.0012215475788879945,2.4145988137127617e-05,-0.00013299908261135465,0.00015714507074848227,52.3550596500855,-0.001553004250518175,-0.001835267113121084,-0.0011557144179582658,0.5849056603773585,8.281669572642315,1090.0857142857142,1.0,0.8782672782006014
2020-07-02 10:55:00,-0.0012642226715389,-0.00149420123619062,-0.0020754401035346804,-0.001245084665668453,6.29342978552942e-05,-9.381240651802488e-05,0.0001567467043733191,52.89594146978169,-0.00145674372419175,-0.0017808819282084949,-0.0011592720656166474,0.5660377358490566,8.282103569083628,1105.2962962962963,1.0,0.876183406171894
2020-07-02 11:05:00,-0.0011492570136972,-0.0013723296252634999,-0.001997826387384765,-0.0012672809998383462,0.00010177784885427501,-5.4694355443564896e-05,0.0001564722042978399,53.53986170346767,-0.0013542481540269,-0.0017207271744455145,-0.0011589437032586327,0.5283018867924528,8.28221853474147,1163.2424242424242,1.0,0.933630969444474
2020-07-02 11:10:00,-0.001582402194419,-0.0015369435268833599,-0.001907186376570585,-0.001336517141978579,4.5635667559572974e-05,-1.9892780034613106e-05,6.552844759418608e-05,50.90335055110321,-0.0016456225043786443,-0.0017594672689370736,-0.001209748426719959,0.5094339622641509,8.284353838070704,1281.9126213592233,1.0,0.9124401030766144
2020-07-02 11:15:00,-0.0004723843281766,-0.00135829357557066,-0.00185129010516855,-0.0013407624845659172,0.000140114162099757,1.210860839226092e-05,0.00012800555370749608,56.61377728878968,-0.0012545431123112962,-0.0016368879412456,-0.0011855725546365701,0.49056603773584906,8.285891452400564,1390.6933333333334,1.0,1.244592115834336
2020-07-02 11:20:00,-0.0021947718242181,-0.0015444034061065,-0.0018495345689026853,-0.0013572334710230572,7.514059931055346e-05,2.4715006575919425e-05,5.042559273463403e-05,47.401013878068724,-0.0015679526829468974,-0.0016900197396239333,-0.0012186610552785875,0.4716981132075472,8.284137625472816,1422.131868131868,1.0,0.933356595910081
2020-07-02 11:25:00,-0.0016613694598692,-0.0016468258953408997,-0.0017978659950335953,-0.0013742631172912005,6.59296991324795e-05,3.295794508723144e-05,3.297175404524806e-05,50.10871799764692,-0.001599091608587665,-0.001687291141552054,-0.001233176084937296,0.4528301886792453,8.284230082940695,1443.3658536585365,1.0,0.7944378651292289
2020-07-02 11:30:00,-0.0012354418040327,-0.00142927392214312,-0.0017393271428711205,-0.001386251132313409,9.193898123482079e-05,4.475415231674931e-05,4.718482891807148e-05,52.223677880645894,-0.0014778750070693434,-0.0016442578713121154,-0.0012332503708092765,0.4339622641509434,8.284765562123605,1465.047619047619,1.0,0.7797933377634411
2020-07-02 11:35:00,-0.0018699316329193,-0.0014867798098431799,-0.0017094849916162852,-0.0014267947220748141,6.065431298519033e-05,4.7934184450437514e-05,1.2720128534752815e-05,48.89827322073067,-0.001608560549019329,-0.0016657506105127997,-0.0012541251662882937,0.41509433962264153,8.284651442048316,1488.4333333333334,1.0,0.7561185864581943
2020-07-02 11:40:00,-0.0017733700252176,-0.00174697694925138,-0.0016400755869407403,-0.0014557832762752442,4.3155236048035084e-05,4.697839476995703e-05,-3.823158721921945e-06,49.42607182954854,-0.0016634970410854192,-0.0016760000785799236,-0.0012711495878925333,0.39622641509433965,8.285056985388598,1518.5882352941176,1.0,0.8475038095039462
2020-07-02 11:45:00,-0.0013469325714847,-0.0015774090987047001,-0.0016442110819380302,-0.0014781381882320109,6.29711380497769e-05,5.0176943425921005e-05,1.279419462385589e-05,51.794004026114806,-0.0015579755512185127,-0.001644660315999426,-0.0012736342758791618,0.37735849056603776,8.284630418185536,1550.4193548387098,1.0,0.8380153457109469
2020-07-02 11:50:00,-0.0022710715903091,-0.0016993495247926802,-0.0016067035609987803,-0.001496261678340491,4.058306058884109e-06,4.095321595251363e-05,-3.689490989362952e-05,46.69188451609584,-0.0017956742309153753,-0.0017043185326003475,-0.0013063371386473565,0.3584905660377358,8.283620380810255,1590.96,1.0,0.7911162502118374
2020-07-02 11:55:00,-0.0020662321552435,-0.0018655075950348402,-0.0016050476401395903,-0.0015201191127277027,-2.58042518895326e-05,2.760172238410438e-05,-5.340597427363698e-05,47.916589543865435,-0.0018858602056914169,-0.0017387864966616,-0.0013312517293554268,0.33962264150943394,8.28445505340354,1612.1666666666667,1.0,0.856603778163173
2020-07-02 12:05:00,-0.0027102736799289,-0.00203357600443676,-0.0016278851132578802,-0.0015557740254394461,-0.00010028330920989624,2.024716065304253e-06,-0.0001023080252752005,44.45819172441165,-0.002160664697103911,-0.0018313090855442001,-0.0013764655638004587,0.3018867924528302,8.285335755883834,1726.8813559322034,1.0,0.8934814454774965
2020-07-02 12:10:00,-0.0027911689547899,-0.00251769025935674,-0.0017834260000896406,-0.0016511959153808111,-0.00020940241619548912,-6.628682959924917e-05,-0.00014311558659623995,44.01156545981778,-0.0025017306095344383,-0.0020018604598868468,-0.0014663973179850083,0.2830188679245283,8.284821090486293,1792.2558139534883,1.0,0.7279487054655679
2020-07-02 12:15:00,-0.0024796789364529,-0.0025594117285855002,-0.0018194791934956454,-0.001685201828570291,-0.00022037318199946828,-9.7104100079293e-05,-0.0001232690819201753,46.328082490288246,-0.002494380051840592,-0.002047366981464566,-0.0014996196661314965,0.2641509433962264,8.285853633300668,1812.72,1.0,0.9356628096175889
2020-07-02 12:20:00,-0.0028319209526497,-0.0027125494880667405,-0.0018917676439617654,-0.0017255062509485843,-0.00025455621425475843,-0.00012859452291438608,-0.00012596169134037236,44.10572536896741,-0.002606893685443628,-0.0021220864072917216,-0.001543301675525536,0.24528301886792453,8.285269700757429,1872.5833333333333,1.0,0.7246826547254135
2020-07-02 12:25:00,-0.0020752773288243,-0.00258555021784582,-0.0019107123897522803,-0.0017680338616904727,-0.0002180778311951419,-0.00014649118457053724,-7.158664662460467e-05,49.68874987717696,-0.0024296882332371854,-0.002117628399818634,-0.0015607435002238561,0.22641509433962265,8.28566542921726,1930.188679245283,1.0,0.7883688631916757
2020-07-02 12:30:00,-0.0019623406601532,-0.002428077366574,-0.0019405477185229353,-0.0017991042723124087,-0.00017800349105563792,-0.00015279364586755738,-2.5209845188080542e-05,50.48376989173212,-0.002273905708875857,-0.0021028390912790685,-0.0015739106202215395,0.20754716981132076,8.285957369783995,1994.9186046511627,1.0,0.6828914717654537
2020-07-02 12:35:00,-0.0018850602658044,-0.0022468556287769,-0.0019715895982362103,-0.0018435639551949421,-0.00013841286842215502,-0.0001499174903784769,1.1504621956321884e-05,51.053739255496524,-0.0021442905611853713,-0.0020820982507576717,-0.0015841122479455677,0.18867924528301888,8.28876290513575,2159.616541353384,1.0,1.057771856403778
2020-07-02 12:40:00,-0.0028612631508693,-0.00232317247166018,-0.002057189905094815,-0.0018613704340909405,-0.0001836909541313306,-0.00015667218312904763,-2.7018771002282978e-05,44.14166917951054,-0.0023832814244133475,-0.002156304431720684,-0.0016259860480414277,0.16981132075471697,8.289072114759934,2241.424,1.0,1.1543896473115762
2020-07-02 12:45:00,-0.0022798810758271,-0.00221276449629566,-0.0020550238753850904,-0.0018995671493734455,-0.00017069383633166232,-0.00015947651376957056,-1.1217322562091754e-05,48.604514016221984,-0.002348814641551265,-0.0021680736359212948,-0.001647425229280302,0.1509433962264151,8.289972911112644,2323.3888888888887,1.0,1.0931238350384016
2020-07-02 12:50:00,-0.002445231768636,-0.0022867553842579997,-0.0020981653540959404,-0.001935719715411292,-0.00017175604903369585,-0.00016193242082239561,-9.823628211300231e-06,47.443520468456,-0.0023809536839128433,-0.0021944696485607907,-0.0016735828207345873,0.1320754716981132,8.29030321086373,2419.2327586206898,1.0,1.3225199215896686
2020-07-02 12:55:00,-0.002576901695912,-0.0024096675914097596,-0.0022033912224827105,-0.001966744430077824,-0.0001811345170127628,-0.00016577284006046906,-1.536167695229373e-05,46.49118689571643,-0.002446269687912562,-0.002230891748308525,-0.0017031998330354862,0.11320754716981132,8.292151235152929,2569.3050847457625,1.1377118644067796,1.2527421617609555
2020-07-02 13:05:00,-0.0030034766712923,-0.0026333508725073394,-0.00224382646483642,-0.0020012605873887474,-0.00022044688150518656,-0.00017670764834941256,-4.373923315577401e-05,43.44834827208135,-0.0026320053490391415,-0.0023044712647831704,-0.0017458318605193162,0.07547169811320754,8.295612656242124,3197.18,1.00875,0.4898956409376314
2020-07-02 13:10:00,-0.0022886290200521,-0.0025188240463438994,-0.0022751894428455653,-0.0020271409046386307,-0.00019171006804270807,-0.00017970813228807166,-1.2001935754636412e-05,49.42240404567184,-0.002517546572710128,-0.0023029624795706874,-0.001763628488700719,0.05660377358490566,8.29476240246747,3334.6470588235293,1.0,0.4884233956450314
2020-07-02 13:15:00,-0.001867748370163,-0.00243639750521108,-0.00230680477115208,-0.0020278169559866605,-0.00013343621570297308,-0.00017045374897105194,3.7017533268078866e-05,52.59748985408642,-0.0023009471718610855,-0.002261513516769955,-0.0017670422553060397,0.03773584905660377,8.29481889564963,3424.504132231405,1.0,0.6159383546777648
2020-07-02 13:20:00,-0.0021043679336845,-0.00236822473822078,-0.00231852658619034,-0.0020347545160413006,-0.00010513505764702703,-0.00015739001070624696,5.225495305921993e-05,50.67157082299494,-0.002235420759135557,-0.0022465472707618164,-0.0017781021136135302,0.018867924528301886,8.295918631090647,3563.1104294478528,1.0,0.5788606190234014
2020-07-02 13:25:00,-0.0025106742217246,-0.0023549792433833,-0.00235539179601569,-0.0020452603574801454,-0.00011417556297223892,-0.00014874712115944534,3.457155818720642e-05,47.4581237680633,-0.0023271719133319047,-0.0022717022184725578,-0.001802120871256516,0.0,8.29684442614075,3709.652173913044,1.0,0.7042087209291562
